"","x"
"1",0.551683699933901
"2",0.32822825628507
"3",0.0975432611554491
"4",0.0193060030691486
"5",0.00286294728157101
"6",0.000339303623943216
"7",3.34769698854535e-05
"8",2.82826630233736e-06
"9",2.08864857349279e-07
"10",1.36968389579665e-08
"11",8.07569330435981e-10
"12",4.32422356997417e-11
"13",2.12035704870963e-12
"14",9.58756681829028e-14
"15",4.02145611535839e-15
"16",1.5727322875147e-16
"17",5.76045599985653e-18
"18",1.98375874309954e-19
"19",6.44548615217145e-21
"20",1.98198051054698e-22
"21",5.78394566408164e-24
"22",1.60589371530293e-25
"23",4.25170009259297e-27
"24",1.07562145028607e-28
"25",2.60512513761198e-30
"26",6.05095901924256e-32
"27",1.35002338838566e-33
"28",2.89749235184767e-35
"29",5.99049790070255e-37
"30",1.19458484398391e-38
"31",2.30038638602512e-40
"32",4.28249280770195e-42
"33",7.71536104744537e-44
"34",1.34649109208424e-45
"35",2.27843610889758e-47
"36",3.74137939335381e-49
"37",5.96681229016659e-51
"38",9.24918568884313e-53
"39",1.39454329570405e-54
"40",2.04657790079825e-56
"41",2.92534767963247e-58
"42",4.07521643513701e-60
"43",5.5361239993432e-62
"44",7.33818532444241e-64
"45",9.49584790639771e-66
"46",1.20023128156405e-67
"47",1.48250543626619e-69
"48",1.79032808464761e-71
"49",2.11480389108255e-73
"50",2.44453794123538e-75
"51",2.76626070735084e-77
"52",3.06571903389226e-79
"53",3.32874887095054e-81
"54",3.54241397878345e-83
"55",3.69607985105982e-85
"56",3.78229679972138e-87
"57",3.79738997792067e-89
"58",3.7416930012442e-91
"59",3.61940901580363e-93
"60",3.43813058771602e-95
"61",3.20809007939431e-97
"62",2.9412394740008e-99
"63",2.65026988565613e-101
"64",2.34767623569584e-103
"65",2.04495442652844e-105
"66",1.75199127504128e-107
"67",1.4766767174349e-109
"68",1.22473834171746e-111
"69",9.99774045776303e-114
"70",8.03441930042344e-116
"71",6.35758165766161e-118
"72",4.9545288308889e-120
"73",3.80339464437465e-122
"74",2.87661883563662e-124
"75",2.14395737811398e-126
"76",1.57489528838141e-128
"77",1.14042213271037e-130
"78",8.14202996593753e-133
"79",5.73225639996574e-135
"80",3.98029490534741e-137
"81",2.7262815658238e-139
"82",1.84229565822652e-141
"83",1.22841977961299e-143
"84",8.0834583065089e-146
"85",5.25016636460869e-148
"86",3.36616520398096e-150
"87",2.13080585912011e-152
"88",1.33185405869964e-154
"89",8.2211118516237e-157
"90",5.01211701640176e-159
"91",3.01844232810558e-161
"92",1.79584436185054e-163
"93",1.05567579626235e-165
"94",6.13224189042752e-168
"95",3.52033930101765e-170
"96",1.99744545915407e-172
"97",1.12030968097055e-174
"98",6.21184482332654e-177
"99",3.40539964093358e-179
"100",1.84597256384755e-181
"101",9.89545677395897e-184
"102",5.24617525665628e-186
"103",2.75098440131186e-188
"104",1.42696411897302e-190
"105",7.32247621643335e-193
"106",3.71759857884253e-195
"107",1.86752092477981e-197
"108",9.28335654776887e-200
"109",4.56686892852009e-202
"110",2.22352858433131e-204
"111",1.07155273429184e-206
"112",5.11171214849521e-209
"113",2.41399263741692e-211
"114",1.12864217931983e-213
"115",5.22469398090937e-216
"116",2.39487335876108e-218
"117",1.08706033003674e-220
"118",4.88658957056209e-223
"119",2.17555653281391e-225
"120",9.59351612696605e-228
"121",4.19042705841459e-230
"122",1.81318200547687e-232
"123",7.77241995019758e-235
"124",3.30089321825101e-237
"125",1.38897745536541e-239
"126",5.79128720120855e-242
"127",2.3927560553952e-244
"128",9.79697384827281e-247
"129",3.97541100763595e-249
"130",1.59880178200918e-251
"131",6.37316613031217e-254
"132",2.51819298349791e-256
"133",9.86326423288169e-259
"134",3.82978651089161e-261
"135",1.47426202002033e-263
"136",5.62658150088024e-266
"137",2.12915670348894e-268
"138",7.98889318724208e-271
"139",2.97237867621981e-273
"140",1.09668629362541e-275
"141",4.01276146790801e-278
"142",1.45615798567696e-280
"143",5.24081861255684e-283
"144",1.87083804170249e-285
"145",6.62430522799022e-288
"146",2.32665457438659e-290
"147",8.10645512288394e-293
"148",2.80193032671449e-295
"149",9.60794394694492e-298
"150",3.26865888422787e-300
"151",1.10330024418224e-302
"152",3.69506009359504e-305
"153",1.22792381170306e-307
"154",4.04912939817518e-310
"155",1.32498254905205e-312
"156",4.30263629366692e-315
"157",1.38660412823508e-317
"158",4.43473323707103e-320
"159",1.38338380835549e-322
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
"181",0
"182",0
"183",0
"184",0
"185",0
"186",0
"187",0
"188",0
"189",0
"190",0
"191",0
"192",0
"193",0
"194",0
"195",0
"196",0
"197",0
"198",0
"199",0
"200",0
"201",0
"202",0
"203",0
"204",0
"205",0
"206",0
"207",0
"208",0
"209",0
"210",0
"211",0
"212",0
"213",0
"214",0
"215",0
"216",0
"217",0
"218",0
"219",0
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0
"249",0
"250",0
"251",0
"252",0
"253",0
"254",0
"255",0
"256",0
"257",0
"258",0
"259",0
"260",0
"261",0
"262",0
"263",0
"264",0
"265",0
"266",0
"267",0
"268",0
"269",0
"270",0
"271",0
"272",0
"273",0
"274",0
"275",0
"276",0
"277",0
"278",0
"279",0
"280",0
"281",0
"282",0
"283",0
"284",0
"285",0
"286",0
"287",0
"288",0
"289",0
"290",0
"291",0
"292",0
"293",0
"294",0
"295",0
"296",0
"297",0
"298",0
"299",0
"300",0
"301",0
"302",0
"303",0
"304",0
"305",0
"306",0
"307",0
"308",0
"309",0
"310",0
"311",0
"312",0
"313",0
"314",0
"315",0
"316",0
"317",0
"318",0
"319",0
"320",0
"321",0
"322",0
"323",0
"324",0
"325",0
"326",0
"327",0
"328",0
"329",0
"330",0
"331",0
"332",0
"333",0
"334",0
"335",0
"336",0
"337",0
"338",0
"339",0
"340",0
"341",0
"342",0
"343",0
"344",0
"345",0
"346",0
"347",0
"348",0
"349",0
"350",0
"351",0
"352",0
"353",0
"354",0
"355",0
"356",0
"357",0
"358",0
"359",0
"360",0
"361",0
"362",0
"363",0
"364",0
"365",0
"366",0
"367",0
"368",0
"369",0
"370",0
"371",0
"372",0
"373",0
"374",0
"375",0
"376",0
"377",0
"378",0
"379",0
"380",0
"381",0
"382",0
"383",0
"384",0
"385",0
"386",0
"387",0
"388",0
"389",0
"390",0
"391",0
"392",0
"393",0
"394",0
"395",0
"396",0
"397",0
"398",0
"399",0
"400",0
"401",0
"402",0
"403",0
"404",0
"405",0
"406",0
"407",0
"408",0
"409",0
"410",0
"411",0
"412",0
"413",0
"414",0
"415",0
"416",0
"417",0
"418",0
"419",0
"420",0
"421",0
"422",0
"423",0
"424",0
"425",0
"426",0
"427",0
"428",0
"429",0
"430",0
"431",0
"432",0
"433",0
"434",0
"435",0
"436",0
"437",0
"438",0
"439",0
"440",0
"441",0
"442",0
"443",0
"444",0
"445",0
"446",0
"447",0
"448",0
"449",0
"450",0
"451",0
"452",0
"453",0
"454",0
"455",0
"456",0
"457",0
"458",0
"459",0
"460",0
"461",0
"462",0
"463",0
"464",0
"465",0
"466",0
"467",0
"468",0
"469",0
"470",0
"471",0
"472",0
"473",0
"474",0
"475",0
"476",0
"477",0
"478",0
"479",0
"480",0
"481",0
"482",0
"483",0
"484",0
"485",0
"486",0
"487",0
"488",0
"489",0
"490",0
"491",0
"492",0
"493",0
"494",0
"495",0
"496",0
"497",0
"498",0
"499",0
"500",0
"501",0
"502",0
"503",0
"504",0
"505",0
"506",0
"507",0
"508",0
"509",0
"510",0
"511",0
"512",0
"513",0
"514",0
"515",0
"516",0
"517",0
"518",0
"519",0
"520",0
"521",0
"522",0
"523",0
"524",0
"525",0
"526",0
"527",0
"528",0
"529",0
"530",0
"531",0
"532",0
"533",0
"534",0
"535",0
"536",0
"537",0
"538",0
"539",0
"540",0
"541",0
"542",0
"543",0
"544",0
"545",0
"546",0
"547",0
"548",0
"549",0
"550",0
"551",0
"552",0
"553",0
"554",0
"555",0
"556",0
"557",0
"558",0
"559",0
"560",0
"561",0
"562",0
"563",0
"564",0
"565",0
"566",0
"567",0
"568",0
"569",0
"570",0
"571",0
"572",0
"573",0
"574",0
"575",0
"576",0
"577",0
"578",0
"579",0
"580",0
"581",0
"582",0
"583",0
"584",0
"585",0
"586",0
"587",0
"588",0
"589",0
"590",0
"591",0
"592",0
"593",0
"594",0
"595",0
"596",0
"597",0
"598",0
"599",0
"600",0
"601",0
"602",0
"603",0
"604",0
"605",0
"606",0
"607",0
"608",0
"609",0
"610",0
"611",0
"612",0
"613",0
"614",0
"615",0
"616",0
"617",0
"618",0
"619",0
"620",0
"621",0
"622",0
"623",0
"624",0
"625",0
"626",0
"627",0
"628",0
"629",0
"630",0
"631",0
"632",0
"633",0
"634",0
"635",0
"636",0
"637",0
"638",0
"639",0
"640",0
"641",0
"642",0
"643",0
"644",0
"645",0
"646",0
"647",0
"648",0
"649",0
"650",0
"651",0
"652",0
"653",0
"654",0
"655",0
"656",0
"657",0
"658",0
"659",0
"660",0
"661",0
"662",0
"663",0
"664",0
"665",0
"666",0
"667",0
"668",0
"669",0
"670",0
"671",0
"672",0
"673",0
"674",0
"675",0
"676",0
"677",0
"678",0
"679",0
"680",0
"681",0
"682",0
"683",0
"684",0
"685",0
"686",0
"687",0
"688",0
"689",0
"690",0
"691",0
"692",0
"693",0
"694",0
"695",0
"696",0
"697",0
"698",0
"699",0
"700",0
"701",0
"702",0
"703",0
"704",0
"705",0
"706",0
"707",0
"708",0
"709",0
"710",0
"711",0
"712",0
"713",0
"714",0
"715",0
"716",0
"717",0
"718",0
"719",0
"720",0
"721",0
"722",0
"723",0
"724",0
"725",0
"726",0
"727",0
"728",0
"729",0
"730",0
"731",0
"732",0
"733",0
"734",0
"735",0
"736",0
"737",0
"738",0
"739",0
"740",0
"741",0
"742",0
"743",0
"744",0
"745",0
"746",0
"747",0
"748",0
"749",0
"750",0
"751",0
"752",0
"753",0
"754",0
"755",0
"756",0
"757",0
"758",0
"759",0
"760",0
"761",0
"762",0
"763",0
"764",0
"765",0
"766",0
"767",0
"768",0
"769",0
"770",0
"771",0
"772",0
"773",0
"774",0
"775",0
"776",0
"777",0
"778",0
"779",0
"780",0
"781",0
"782",0
"783",0
"784",0
"785",0
"786",0
"787",0
"788",0
"789",0
"790",0
"791",0
"792",0
"793",0
"794",0
"795",0
"796",0
"797",0
"798",0
"799",0
"800",0
"801",0
"802",0
"803",0
"804",0
"805",0
"806",0
"807",0
"808",0
"809",0
"810",0
"811",0
"812",0
"813",0
"814",0
"815",0
"816",0
"817",0
"818",0
"819",0
"820",0
"821",0
"822",0
"823",0
"824",0
"825",0
"826",0
"827",0
"828",0
"829",0
"830",0
"831",0
"832",0
"833",0
"834",0
"835",0
"836",0
"837",0
"838",0
"839",0
"840",0
"841",0
"842",0
"843",0
"844",0
"845",0
"846",0
"847",0
"848",0
"849",0
"850",0
"851",0
"852",0
"853",0
"854",0
"855",0
"856",0
"857",0
"858",0
"859",0
"860",0
"861",0
"862",0
"863",0
"864",0
"865",0
"866",0
"867",0
"868",0
"869",0
"870",0
"871",0
"872",0
"873",0
"874",0
"875",0
"876",0
"877",0
"878",0
"879",0
"880",0
"881",0
"882",0
"883",0
"884",0
"885",0
"886",0
"887",0
"888",0
"889",0
"890",0
"891",0
"892",0
"893",0
"894",0
"895",0
"896",0
"897",0
"898",0
"899",0
"900",0
"901",0
"902",0
"903",0
"904",0
"905",0
"906",0
"907",0
"908",0
"909",0
"910",0
"911",0
"912",0
"913",0
"914",0
"915",0
"916",0
"917",0
"918",0
"919",0
"920",0
"921",0
"922",0
"923",0
"924",0
"925",0
"926",0
"927",0
"928",0
"929",0
"930",0
"931",0
"932",0
"933",0
"934",0
"935",0
"936",0
"937",0
"938",0
"939",0
"940",0
"941",0
"942",0
"943",0
"944",0
"945",0
"946",0
"947",0
"948",0
"949",0
"950",0
"951",0
"952",0
"953",0
"954",0
"955",0
"956",0
"957",0
"958",0
"959",0
"960",0
"961",0
"962",0
"963",0
"964",0
"965",0
"966",0
"967",0
"968",0
"969",0
"970",0
"971",0
"972",0
"973",0
"974",0
"975",0
"976",0
"977",0
"978",0
"979",0
"980",0
"981",0
"982",0
"983",0
"984",0
"985",0
"986",0
"987",0
"988",0
"989",0
"990",0
"991",0
"992",0
"993",0
"994",0
"995",0
"996",0
"997",0
"998",0
"999",0
"1000",0
"1001",0
